,building,greenery,img
3282,1.878,13.129,masks\TRAIN_3282.png
3283,3.558,33.955,masks\TRAIN_3283.png
3284,3.931,58.732,masks\TRAIN_3284.png
3285,1.341,59.432,masks\TRAIN_3285.png
3286,3.561,13.005,masks\TRAIN_3286.png
3287,4.588,26.251,masks\TRAIN_3287.png
3288,1.371,59.503,masks\TRAIN_3288.png
3289,12.996,18.1,masks\TRAIN_3289.png
3290,7.424,33.215,masks\TRAIN_3290.png
3291,5.398,65.126,masks\TRAIN_3291.png
3292,8.569,10.325,masks\TRAIN_3292.png
3293,1.972,35.197,masks\TRAIN_3293.png
3294,9.496,21.949,masks\TRAIN_3294.png
3295,5.142,28.015,masks\TRAIN_3295.png
3296,3.623,11.634,masks\TRAIN_3296.png
3297,6.489,10.629,masks\TRAIN_3297.png
3298,8.395,35.162,masks\TRAIN_3298.png
3299,10.144,8.927,masks\TRAIN_3299.png
3300,9.112,25.326,masks\TRAIN_3300.png
3301,5.01,12.02,masks\TRAIN_3301.png
3302,4.389,20.854,masks\TRAIN_3302.png
3303,1.808,18.865,masks\TRAIN_3303.png
3304,7.883,54.585,masks\TRAIN_3304.png
3305,1.998,31.766,masks\TRAIN_3305.png
3306,4.371,72.912,masks\TRAIN_3306.png
3307,2.872,36.296,masks\TRAIN_3307.png
3308,5.774,20.419,masks\TRAIN_3308.png
3309,10.093,13.399,masks\TRAIN_3309.png
3310,4.1,36.351,masks\TRAIN_3310.png
3311,2.448,31.131,masks\TRAIN_3311.png
3312,4.395,22.714,masks\TRAIN_3312.png
3313,8.015,61.03,masks\TRAIN_3313.png
3314,7.121,11.589,masks\TRAIN_3314.png
3315,2.007,74.589,masks\TRAIN_3315.png
3316,5.872,34.33,masks\TRAIN_3316.png
3317,10.602,16.701,masks\TRAIN_3317.png
3318,12.902,9.133,masks\TRAIN_3318.png
3319,4.343,66.069,masks\TRAIN_3319.png
3320,9.992,21.491,masks\TRAIN_3320.png
3321,1.706,56.486,masks\TRAIN_3321.png
3322,1.1,75.714,masks\TRAIN_3322.png
3323,1.2,29.513,masks\TRAIN_3323.png
3324,3.554,52.345,masks\TRAIN_3324.png
3325,5.027,58.871,masks\TRAIN_3325.png
3326,6.77,24.353,masks\TRAIN_3326.png
3327,15.511,24.375,masks\TRAIN_3327.png
3328,6.349,11.536,masks\TRAIN_3328.png
3329,6.013,6.629,masks\TRAIN_3329.png
3330,1.252,11.68,masks\TRAIN_3330.png
3331,3.267,9.876,masks\TRAIN_3331.png
3332,12.62,32.716,masks\TRAIN_3332.png
3333,2.599,86.45,masks\TRAIN_3333.png
3334,10.908,37.482,masks\TRAIN_3334.png
3335,8.57,63.468,masks\TRAIN_3335.png
3336,2.074,41.808,masks\TRAIN_3336.png
3337,1.398,74.292,masks\TRAIN_3337.png
3338,1.018,62.72,masks\TRAIN_3338.png
3339,1.643,59.146,masks\TRAIN_3339.png
3340,2.328,6.17,masks\TRAIN_3340.png
3341,3.738,52.317,masks\TRAIN_3341.png
3342,9.504,20.222,masks\TRAIN_3342.png
3343,11.7,9.904,masks\TRAIN_3343.png
3344,12.666,10.61,masks\TRAIN_3344.png
3345,2.853,63.156,masks\TRAIN_3345.png
3346,5.471,64.102,masks\TRAIN_3346.png
3347,6.339,62.416,masks\TRAIN_3347.png
3348,7.756,49.101,masks\TRAIN_3348.png
3349,7.371,50.0,masks\TRAIN_3349.png
3350,5.506,30.606,masks\TRAIN_3350.png
3351,2.893,46.733,masks\TRAIN_3351.png
3352,7.017,36.213,masks\TRAIN_3352.png
3353,11.256,20.258,masks\TRAIN_3353.png
3354,11.462,35.751,masks\TRAIN_3354.png
3355,12.18,75.3,masks\TRAIN_3355.png
3356,1.243,52.15,masks\TRAIN_3356.png
3357,3.644,39.943,masks\TRAIN_3357.png
3358,1.599,10.477,masks\TRAIN_3358.png
3359,15.321,7.483,masks\TRAIN_3359.png
3360,9.609,11.92,masks\TRAIN_3360.png
3361,11.493,50.285,masks\TRAIN_3361.png
3362,7.373,26.28,masks\TRAIN_3362.png
3363,1.453,12.217,masks\TRAIN_3363.png
3364,3.825,71.649,masks\TRAIN_3364.png
3365,2.745,75.931,masks\TRAIN_3365.png
3366,11.907,21.336,masks\TRAIN_3366.png
3367,4.903,63.88,masks\TRAIN_3367.png
3368,2.555,74.408,masks\TRAIN_3368.png
3369,4.656,36.911,masks\TRAIN_3369.png
3370,11.223,18.098,masks\TRAIN_3370.png
3371,4.485,51.09,masks\TRAIN_3371.png
3372,1.025,34.705,masks\TRAIN_3372.png
3373,2.592,25.849,masks\TRAIN_3373.png
3374,1.699,27.102,masks\TRAIN_3374.png
3375,8.914,5.03,masks\TRAIN_3375.png
3376,6.296,40.371,masks\TRAIN_3376.png
3377,7.337,42.748,masks\TRAIN_3377.png
3378,4.432,45.776,masks\TRAIN_3378.png
3379,9.629,15.214,masks\TRAIN_3379.png
3380,9.362,37.5,masks\TRAIN_3380.png
3381,19.705,33.46,masks\TRAIN_3381.png
3382,1.361,71.622,masks\TRAIN_3382.png
3383,4.972,71.14,masks\TRAIN_3383.png
3384,4.806,34.735,masks\TRAIN_3384.png
3385,1.736,73.58,masks\TRAIN_3385.png
3386,4.011,13.009,masks\TRAIN_3386.png
3387,7.86,7.987,masks\TRAIN_3387.png
3388,6.165,14.827,masks\TRAIN_3388.png
3389,3.761,19.963,masks\TRAIN_3389.png
3390,9.029,46.13,masks\TRAIN_3390.png
3391,3.533,29.279,masks\TRAIN_3391.png
3392,2.078,65.031,masks\TRAIN_3392.png
3393,2.958,8.241,masks\TRAIN_3393.png
3394,12.991,48.782,masks\TRAIN_3394.png
3395,11.225,52.02,masks\TRAIN_3395.png
3396,4.006,43.484,masks\TRAIN_3396.png
3397,1.175,55.454,masks\TRAIN_3397.png
3398,2.906,14.74,masks\TRAIN_3398.png
3399,12.86,12.459,masks\TRAIN_3399.png
3400,1.552,78.952,masks\TRAIN_3400.png
3401,1.932,12.324,masks\TRAIN_3401.png
3402,11.483,17.228,masks\TRAIN_3402.png
3403,8.86,43.124,masks\TRAIN_3403.png
3404,6.1,57.369,masks\TRAIN_3404.png
3405,4.123,57.399,masks\TRAIN_3405.png
3406,10.063,29.952,masks\TRAIN_3406.png
3407,9.816,28.016,masks\TRAIN_3407.png
3408,11.127,10.347,masks\TRAIN_3408.png
3409,3.257,58.086,masks\TRAIN_3409.png
3410,3.284,43.27,masks\TRAIN_3410.png
3411,11.525,10.758,masks\TRAIN_3411.png
3412,1.144,13.444,masks\TRAIN_3412.png
3413,9.65,18.602,masks\TRAIN_3413.png
3414,10.447,23.645,masks\TRAIN_3414.png
3415,3.616,18.014,masks\TRAIN_3415.png
3416,3.047,64.329,masks\TRAIN_3416.png
3417,3.922,8.057,masks\TRAIN_3417.png
3418,1.761,80.158,masks\TRAIN_3418.png
3419,2.073,18.909,masks\TRAIN_3419.png
3420,9.463,38.953,masks\TRAIN_3420.png
3421,7.808,41.577,masks\TRAIN_3421.png
3422,2.711,37.379,masks\TRAIN_3422.png
3423,5.396,53.703,masks\TRAIN_3423.png
3424,5.374,49.812,masks\TRAIN_3424.png
3425,3.83,12.063,masks\TRAIN_3425.png
3426,4.093,71.959,masks\TRAIN_3426.png
3427,1.385,53.889,masks\TRAIN_3427.png
3428,15.923,0.827,masks\TRAIN_3428.png
3429,10.925,42.643,masks\TRAIN_3429.png
3430,4.735,32.546,masks\TRAIN_3430.png
3431,10.709,35.26,masks\TRAIN_3431.png
3432,4.543,34.474,masks\TRAIN_3432.png
3433,7.424,13.896,masks\TRAIN_3433.png
3434,11.245,15.603,masks\TRAIN_3434.png
3435,3.066,1.634,masks\TRAIN_3435.png
3436,8.256,7.278,masks\TRAIN_3436.png
3437,3.218,36.094,masks\TRAIN_3437.png
3438,2.259,67.484,masks\TRAIN_3438.png
3439,13.702,28.575,masks\TRAIN_3439.png
3440,5.492,42.971,masks\TRAIN_3440.png
3441,3.245,31.84,masks\TRAIN_3441.png
3442,3.012,38.384,masks\TRAIN_3442.png
3443,6.726,10.262,masks\TRAIN_3443.png
3444,5.666,11.74,masks\TRAIN_3444.png
3445,3.727,53.614,masks\TRAIN_3445.png
3446,3.024,52.877,masks\TRAIN_3446.png
3447,9.724,44.278,masks\TRAIN_3447.png
3448,8.189,66.201,masks\TRAIN_3448.png
3449,19.634,5.902,masks\TRAIN_3449.png
3450,8.492,5.596,masks\TRAIN_3450.png
3451,8.85,32.038,masks\TRAIN_3451.png
3452,4.117,49.587,masks\TRAIN_3452.png
3453,11.322,10.651,masks\TRAIN_3453.png
3454,5.35,11.04,masks\TRAIN_3454.png
3455,7.13,10.211,masks\TRAIN_3455.png
3456,7.377,10.536,masks\TRAIN_3456.png
3457,4.245,44.711,masks\TRAIN_3457.png
3458,1.307,21.278,masks\TRAIN_3458.png
3459,7.74,39.998,masks\TRAIN_3459.png
3460,4.93,56.124,masks\TRAIN_3460.png
3461,1.007,8.392,masks\TRAIN_3461.png
3462,3.555,52.403,masks\TRAIN_3462.png
3463,1.776,25.643,masks\TRAIN_3463.png
3464,2.078,50.94,masks\TRAIN_3464.png
3465,8.792,55.863,masks\TRAIN_3465.png
3466,7.784,5.719,masks\TRAIN_3466.png
3467,22.656,4.693,masks\TRAIN_3467.png
3468,6.696,56.473,masks\TRAIN_3468.png
3469,4.421,32.718,masks\TRAIN_3469.png
3470,9.758,23.957,masks\TRAIN_3470.png
3471,23.942,2.759,masks\TRAIN_3471.png
3472,6.931,33.904,masks\TRAIN_3472.png
3473,6.313,44.664,masks\TRAIN_3473.png
3474,3.803,26.783,masks\TRAIN_3474.png
3475,1.951,82.322,masks\TRAIN_3475.png
3476,1.34,83.895,masks\TRAIN_3476.png
3477,1.011,7.292,masks\TRAIN_3477.png
3478,5.544,77.352,masks\TRAIN_3478.png
3479,6.703,11.155,masks\TRAIN_3479.png
3480,8.513,22.891,masks\TRAIN_3480.png
3481,5.606,29.668,masks\TRAIN_3481.png
3482,1.661,35.402,masks\TRAIN_3482.png
3483,5.091,40.023,masks\TRAIN_3483.png
3484,5.974,77.383,masks\TRAIN_3484.png
3485,8.806,51.416,masks\TRAIN_3485.png
3486,1.05,56.994,masks\TRAIN_3486.png
3487,8.311,10.188,masks\TRAIN_3487.png
3488,1.065,49.923,masks\TRAIN_3488.png
3489,5.129,31.435,masks\TRAIN_3489.png
3490,3.78,11.008,masks\TRAIN_3490.png
3491,1.194,41.369,masks\TRAIN_3491.png
3492,14.765,16.807,masks\TRAIN_3492.png
3493,6.795,27.991,masks\TRAIN_3493.png
3494,9.985,21.004,masks\TRAIN_3494.png
3495,5.156,62.607,masks\TRAIN_3495.png
3496,16.297,4.228,masks\TRAIN_3496.png
3497,5.88,22.729,masks\TRAIN_3497.png
3498,1.92,23.182,masks\TRAIN_3498.png
3499,15.842,15.011,masks\TRAIN_3499.png
3500,8.879,5.794,masks\TRAIN_3500.png
3501,6.951,11.472,masks\TRAIN_3501.png
3502,9.369,19.209,masks\TRAIN_3502.png
3503,6.059,15.641,masks\TRAIN_3503.png
3504,8.677,20.715,masks\TRAIN_3504.png
3505,1.306,40.655,masks\TRAIN_3505.png
3506,2.03,42.947,masks\TRAIN_3506.png
3507,5.828,7.739,masks\TRAIN_3507.png
3508,2.074,39.469,masks\TRAIN_3508.png
3509,2.168,21.689,masks\TRAIN_3509.png
3510,1.954,41.796,masks\TRAIN_3510.png
3511,12.198,15.407,masks\TRAIN_3511.png
3512,8.22,17.293,masks\TRAIN_3512.png
3513,1.243,34.581,masks\TRAIN_3513.png
3514,3.979,73.245,masks\TRAIN_3514.png
3515,6.217,47.042,masks\TRAIN_3515.png
3516,4.85,49.737,masks\TRAIN_3516.png
3517,5.061,52.659,masks\TRAIN_3517.png
3518,2.299,70.445,masks\TRAIN_3518.png
3519,8.799,23.582,masks\TRAIN_3519.png
3520,8.997,6.124,masks\TRAIN_3520.png
3521,1.794,27.435,masks\TRAIN_3521.png
3522,2.968,32.641,masks\TRAIN_3522.png
3523,2.05,8.126,masks\TRAIN_3523.png
3524,7.491,36.994,masks\TRAIN_3524.png
3525,6.476,6.737,masks\TRAIN_3525.png
3526,5.679,66.97,masks\TRAIN_3526.png
3527,7.092,31.372,masks\TRAIN_3527.png
3528,7.945,31.604,masks\TRAIN_3528.png
3529,1.676,15.64,masks\TRAIN_3529.png
3530,11.096,37.029,masks\TRAIN_3530.png
3531,5.079,6.59,masks\TRAIN_3531.png
3532,2.832,45.447,masks\TRAIN_3532.png
3533,11.279,4.738,masks\TRAIN_3533.png
3534,5.73,32.926,masks\TRAIN_3534.png
3535,3.484,15.852,masks\TRAIN_3535.png
3536,15.03,18.343,masks\TRAIN_3536.png
3537,7.297,25.439,masks\TRAIN_3537.png
3538,15.568,12.5,masks\TRAIN_3538.png
3539,11.958,49.894,masks\TRAIN_3539.png
3540,9.086,18.221,masks\TRAIN_3540.png
3541,3.774,6.759,masks\TRAIN_3541.png
3542,4.116,61.014,masks\TRAIN_3542.png
3543,4.715,55.318,masks\TRAIN_3543.png
3544,7.277,10.301,masks\TRAIN_3544.png
3545,13.299,71.28,masks\TRAIN_3545.png
3546,6.886,56.01,masks\TRAIN_3546.png
3547,1.566,26.466,masks\TRAIN_3547.png
3548,10.179,11.133,masks\TRAIN_3548.png
3549,1.154,10.963,masks\TRAIN_3549.png
3550,5.26,38.009,masks\TRAIN_3550.png
3551,10.383,44.464,masks\TRAIN_3551.png
3552,5.467,9.061,masks\TRAIN_3552.png
3553,6.204,41.393,masks\TRAIN_3553.png
3554,2.455,73.616,masks\TRAIN_3554.png
3555,1.605,55.796,masks\TRAIN_3555.png
3556,5.903,10.843,masks\TRAIN_3556.png
3557,8.459,23.1,masks\TRAIN_3557.png
3558,12.496,24.144,masks\TRAIN_3558.png
3559,7.38,11.846,masks\TRAIN_3559.png
3560,12.27,22.037,masks\TRAIN_3560.png
3561,2.605,40.865,masks\TRAIN_3561.png
3562,22.665,18.015,masks\TRAIN_3562.png
3563,1.815,34.942,masks\TRAIN_3563.png
3564,1.677,39.302,masks\TRAIN_3564.png
3565,13.743,24.864,masks\TRAIN_3565.png
3566,13.843,25.079,masks\TRAIN_3566.png
3567,5.063,6.317,masks\TRAIN_3567.png
3568,1.52,27.555,masks\TRAIN_3568.png
3569,4.291,63.071,masks\TRAIN_3569.png
3570,5.264,44.131,masks\TRAIN_3570.png
3571,7.926,26.565,masks\TRAIN_3571.png
3572,7.337,30.868,masks\TRAIN_3572.png
3573,8.58,37.256,masks\TRAIN_3573.png
3574,11.718,21.707,masks\TRAIN_3574.png
3575,4.553,76.574,masks\TRAIN_3575.png
3576,7.14,28.712,masks\TRAIN_3576.png
3577,2.559,62.15,masks\TRAIN_3577.png
3578,4.163,48.826,masks\TRAIN_3578.png
3579,14.019,23.868,masks\TRAIN_3579.png
3580,4.111,69.299,masks\TRAIN_3580.png
3581,7.675,6.514,masks\TRAIN_3581.png
3582,4.119,22.851,masks\TRAIN_3582.png
3583,6.763,45.63,masks\TRAIN_3583.png
3584,6.185,64.481,masks\TRAIN_3584.png
3585,1.331,68.361,masks\TRAIN_3585.png
3586,8.64,7.032,masks\TRAIN_3586.png
3587,5.816,13.713,masks\TRAIN_3587.png
3588,1.095,10.426,masks\TRAIN_3588.png
3589,1.06,43.621,masks\TRAIN_3589.png
3590,4.317,46.624,masks\TRAIN_3590.png
3591,1.525,41.992,masks\TRAIN_3591.png
3592,1.787,36.886,masks\TRAIN_3592.png
3593,9.406,54.364,masks\TRAIN_3593.png
3594,4.013,62.588,masks\TRAIN_3594.png
3595,9.419,48.214,masks\TRAIN_3595.png
3596,1.0,67.63,masks\TRAIN_3596.png
3597,10.614,34.161,masks\TRAIN_3597.png
3598,2.217,6.915,masks\TRAIN_3598.png
3599,2.691,57.773,masks\TRAIN_3599.png
3600,1.869,59.921,masks\TRAIN_3600.png
3601,16.34,4.836,masks\TRAIN_3601.png
3602,2.112,68.056,masks\TRAIN_3602.png
3603,10.353,18.531,masks\TRAIN_3603.png
3604,1.193,44.053,masks\TRAIN_3604.png
3605,11.486,27.633,masks\TRAIN_3605.png
3606,7.325,41.111,masks\TRAIN_3606.png
3607,29.112,5.601,masks\TRAIN_3607.png
3608,14.919,8.825,masks\TRAIN_3608.png
3609,6.19,44.934,masks\TRAIN_3609.png
3610,18.268,5.427,masks\TRAIN_3610.png
3611,13.053,20.408,masks\TRAIN_3611.png
3612,1.403,80.337,masks\TRAIN_3612.png
3613,4.112,11.296,masks\TRAIN_3613.png
3614,4.543,20.026,masks\TRAIN_3614.png
3615,9.959,33.917,masks\TRAIN_3615.png
3616,3.726,46.901,masks\TRAIN_3616.png
3617,8.306,20.21,masks\TRAIN_3617.png
3618,10.096,17.393,masks\TRAIN_3618.png
3619,3.829,26.38,masks\TRAIN_3619.png
3620,5.201,24.09,masks\TRAIN_3620.png
3621,3.036,45.454,masks\TRAIN_3621.png
3622,1.793,48.729,masks\TRAIN_3622.png
3623,3.005,66.491,masks\TRAIN_3623.png
3624,1.827,73.578,masks\TRAIN_3624.png
3625,14.811,45.251,masks\TRAIN_3625.png
3626,2.951,41.414,masks\TRAIN_3626.png
3627,9.365,70.978,masks\TRAIN_3627.png
3628,4.908,34.324,masks\TRAIN_3628.png
3629,7.69,16.42,masks\TRAIN_3629.png
3630,5.315,28.948,masks\TRAIN_3630.png
3631,7.345,27.347,masks\TRAIN_3631.png
3632,2.516,19.804,masks\TRAIN_3632.png
3633,3.029,46.905,masks\TRAIN_3633.png
3634,5.426,56.542,masks\TRAIN_3634.png
3635,8.287,17.217,masks\TRAIN_3635.png
3636,2.717,63.495,masks\TRAIN_3636.png
3637,5.104,3.788,masks\TRAIN_3637.png
3638,2.059,82.2,masks\TRAIN_3638.png
3639,11.514,50.045,masks\TRAIN_3639.png
3640,4.686,40.353,masks\TRAIN_3640.png
3641,8.347,39.37,masks\TRAIN_3641.png
3642,6.01,12.751,masks\TRAIN_3642.png
3643,1.843,39.628,masks\TRAIN_3643.png
3644,2.844,12.688,masks\TRAIN_3644.png
3645,4.307,44.749,masks\TRAIN_3645.png
3646,5.449,75.187,masks\TRAIN_3646.png
3647,7.847,34.537,masks\TRAIN_3647.png
3648,3.84,88.169,masks\TRAIN_3648.png
3649,14.938,14.304,masks\TRAIN_3649.png
3650,3.219,49.053,masks\TRAIN_3650.png
3651,4.253,7.64,masks\TRAIN_3651.png
3652,10.171,48.273,masks\TRAIN_3652.png
3653,10.368,50.894,masks\TRAIN_3653.png
3654,15.612,10.168,masks\TRAIN_3654.png
3655,7.487,7.09,masks\TRAIN_3655.png
3656,9.216,34.186,masks\TRAIN_3656.png
3657,9.577,19.526,masks\TRAIN_3657.png
3658,4.006,14.005,masks\TRAIN_3658.png
3659,1.907,52.565,masks\TRAIN_3659.png
3660,2.33,45.393,masks\TRAIN_3660.png
3661,6.617,54.11,masks\TRAIN_3661.png
3662,1.087,84.279,masks\TRAIN_3662.png
3663,4.715,55.318,masks\TRAIN_3663.png
3664,10.403,20.96,masks\TRAIN_3664.png
3665,1.677,36.364,masks\TRAIN_3665.png
3666,3.414,43.572,masks\TRAIN_3666.png
3667,12.894,58.255,masks\TRAIN_3667.png
3668,3.285,46.692,masks\TRAIN_3668.png
3669,2.952,45.005,masks\TRAIN_3669.png
3670,1.417,53.828,masks\TRAIN_3670.png
3671,5.571,67.863,masks\TRAIN_3671.png
3672,4.224,53.503,masks\TRAIN_3672.png
3673,4.758,5.02,masks\TRAIN_3673.png
3674,5.459,12.526,masks\TRAIN_3674.png
3675,13.894,8.756,masks\TRAIN_3675.png
3676,1.711,60.969,masks\TRAIN_3676.png
3677,2.445,19.904,masks\TRAIN_3677.png
3678,16.711,9.16,masks\TRAIN_3678.png
3679,6.34,64.81,masks\TRAIN_3679.png
3680,7.549,12.248,masks\TRAIN_3680.png
3681,2.58,58.341,masks\TRAIN_3681.png
3682,9.655,42.641,masks\TRAIN_3682.png
3683,9.833,15.917,masks\TRAIN_3683.png
3684,7.997,21.445,masks\TRAIN_3684.png
3685,1.033,47.259,masks\TRAIN_3685.png
3686,7.305,9.96,masks\TRAIN_3686.png
3687,6.304,10.177,masks\TRAIN_3687.png
3688,11.235,11.595,masks\TRAIN_3688.png
3689,3.939,15.75,masks\TRAIN_3689.png
3690,3.123,73.182,masks\TRAIN_3690.png
3691,3.879,71.006,masks\TRAIN_3691.png
3692,8.442,22.023,masks\TRAIN_3692.png
3693,6.049,45.799,masks\TRAIN_3693.png
3694,14.38,11.431,masks\TRAIN_3694.png
3695,7.646,34.766,masks\TRAIN_3695.png
3696,6.378,63.33,masks\TRAIN_3696.png
3697,2.705,42.376,masks\TRAIN_3697.png
3698,3.333,11.443,masks\TRAIN_3698.png
3699,9.351,9.014,masks\TRAIN_3699.png
3700,4.299,19.651,masks\TRAIN_3700.png
3701,1.433,34.07,masks\TRAIN_3701.png
3702,2.631,5.516,masks\TRAIN_3702.png
3703,9.363,7.137,masks\TRAIN_3703.png
3704,5.057,43.468,masks\TRAIN_3704.png
3705,4.958,15.591,masks\TRAIN_3705.png
3706,1.321,66.48,masks\TRAIN_3706.png
3707,4.002,46.235,masks\TRAIN_3707.png
3708,3.114,50.501,masks\TRAIN_3708.png
3709,4.83,17.845,masks\TRAIN_3709.png
3710,6.04,19.465,masks\TRAIN_3710.png
3711,10.966,14.514,masks\TRAIN_3711.png
3712,19.005,30.772,masks\TRAIN_3712.png
3713,3.595,77.458,masks\TRAIN_3713.png
3714,1.042,47.532,masks\TRAIN_3714.png
3715,1.943,11.801,masks\TRAIN_3715.png
3716,7.617,14.673,masks\TRAIN_3716.png
3717,12.179,16.478,masks\TRAIN_3717.png
3718,11.159,31.781,masks\TRAIN_3718.png
3719,3.133,53.586,masks\TRAIN_3719.png
3720,12.555,33.019,masks\TRAIN_3720.png
3721,6.191,21.871,masks\TRAIN_3721.png
3722,1.496,15.061,masks\TRAIN_3722.png
3723,9.07,44.654,masks\TRAIN_3723.png
3724,6.387,77.702,masks\TRAIN_3724.png
3725,8.27,83.504,masks\TRAIN_3725.png
3726,9.923,44.928,masks\TRAIN_3726.png
3727,6.654,36.377,masks\TRAIN_3727.png
3728,6.995,14.674,masks\TRAIN_3728.png
3729,3.803,43.703,masks\TRAIN_3729.png
3730,5.446,44.262,masks\TRAIN_3730.png
3731,10.706,29.996,masks\TRAIN_3731.png
3732,4.223,13.257,masks\TRAIN_3732.png
3733,7.068,32.081,masks\TRAIN_3733.png
3734,1.256,22.9,masks\TRAIN_3734.png
3735,6.119,15.435,masks\TRAIN_3735.png
3736,11.985,41.09,masks\TRAIN_3736.png
3737,1.742,58.332,masks\TRAIN_3737.png
3738,2.214,9.023,masks\TRAIN_3738.png
3739,2.934,64.226,masks\TRAIN_3739.png
3740,5.254,61.578,masks\TRAIN_3740.png
3741,4.698,71.585,masks\TRAIN_3741.png
3742,5.767,30.225,masks\TRAIN_3742.png
3743,1.994,33.402,masks\TRAIN_3743.png
3744,47.541,2.979,masks\TRAIN_3744.png
3745,5.25,50.406,masks\TRAIN_3745.png
3746,2.026,34.958,masks\TRAIN_3746.png
3747,6.068,27.507,masks\TRAIN_3747.png
3748,9.343,25.289,masks\TRAIN_3748.png
3749,1.282,50.865,masks\TRAIN_3749.png
3750,1.325,73.094,masks\TRAIN_3750.png
3751,5.979,54.409,masks\TRAIN_3751.png
3752,1.062,64.729,masks\TRAIN_3752.png
3753,19.881,7.773,masks\TRAIN_3753.png
3754,12.813,36.314,masks\TRAIN_3754.png
3755,11.08,22.736,masks\TRAIN_3755.png
3756,18.1,10.115,masks\TRAIN_3756.png
3757,5.794,60.83,masks\TRAIN_3757.png
3758,7.504,8.888,masks\TRAIN_3758.png
3759,8.033,5.525,masks\TRAIN_3759.png
3760,9.791,18.503,masks\TRAIN_3760.png
3761,6.593,30.384,masks\TRAIN_3761.png
3762,5.376,11.14,masks\TRAIN_3762.png
3763,7.391,35.982,masks\TRAIN_3763.png
3764,1.817,23.434,masks\TRAIN_3764.png
3765,5.82,29.336,masks\TRAIN_3765.png
3766,14.778,5.35,masks\TRAIN_3766.png
3767,5.965,45.762,masks\TRAIN_3767.png
3768,1.302,38.989,masks\TRAIN_3768.png
3769,8.002,10.412,masks\TRAIN_3769.png
3770,7.265,27.179,masks\TRAIN_3770.png
3771,1.167,31.18,masks\TRAIN_3771.png
3772,2.046,10.693,masks\TRAIN_3772.png
3773,3.888,32.404,masks\TRAIN_3773.png
3774,7.296,49.79,masks\TRAIN_3774.png
3775,1.149,63.404,masks\TRAIN_3775.png
3776,1.45,37.286,masks\TRAIN_3776.png
3777,1.59,75.318,masks\TRAIN_3777.png
3778,1.326,35.397,masks\TRAIN_3778.png
3779,5.655,52.726,masks\TRAIN_3779.png
3780,2.6,30.224,masks\TRAIN_3780.png
3781,8.693,24.647,masks\TRAIN_3781.png
3782,2.091,83.911,masks\TRAIN_3782.png
3783,9.173,9.917,masks\TRAIN_3783.png
3784,8.723,16.603,masks\TRAIN_3784.png
3785,1.117,30.429,masks\TRAIN_3785.png
3786,3.445,28.853,masks\TRAIN_3786.png
3787,4.538,56.316,masks\TRAIN_3787.png
3788,7.595,20.398,masks\TRAIN_3788.png
3789,1.218,40.825,masks\TRAIN_3789.png
3790,3.649,44.211,masks\TRAIN_3790.png
3791,7.169,22.059,masks\TRAIN_3791.png
3792,11.296,32.203,masks\TRAIN_3792.png
3793,3.131,16.591,masks\TRAIN_3793.png
3794,9.383,39.227,masks\TRAIN_3794.png
3795,8.358,24.151,masks\TRAIN_3795.png
3796,14.392,18.76,masks\TRAIN_3796.png
3797,3.533,14.7,masks\TRAIN_3797.png
3798,6.234,46.994,masks\TRAIN_3798.png
3799,9.796,11.644,masks\TRAIN_3799.png
3800,5.483,28.347,masks\TRAIN_3800.png
3801,4.902,19.09,masks\TRAIN_3801.png
3802,4.571,58.116,masks\TRAIN_3802.png
3803,11.26,29.868,masks\TRAIN_3803.png
3804,13.844,12.237,masks\TRAIN_3804.png
3805,1.11,78.336,masks\TRAIN_3805.png
3806,3.232,28.28,masks\TRAIN_3806.png
3807,8.629,13.819,masks\TRAIN_3807.png
3808,5.232,7.163,masks\TRAIN_3808.png
3809,4.18,33.135,masks\TRAIN_3809.png
3810,1.043,43.383,masks\TRAIN_3810.png
3811,13.207,22.691,masks\TRAIN_3811.png
3812,7.902,13.528,masks\TRAIN_3812.png
3813,6.643,44.553,masks\TRAIN_3813.png
3814,8.162,33.46,masks\TRAIN_3814.png
3815,4.299,27.24,masks\TRAIN_3815.png
3816,11.283,13.496,masks\TRAIN_3816.png
3817,6.014,12.864,masks\TRAIN_3817.png
3818,5.024,10.795,masks\TRAIN_3818.png
3819,2.059,20.791,masks\TRAIN_3819.png
3820,4.041,13.515,masks\TRAIN_3820.png
3821,1.715,24.527,masks\TRAIN_3821.png
3822,1.299,87.2,masks\TRAIN_3822.png
3823,5.605,46.137,masks\TRAIN_3823.png
3824,6.746,49.089,masks\TRAIN_3824.png
3825,1.135,36.913,masks\TRAIN_3825.png
3826,2.003,67.09,masks\TRAIN_3826.png
3827,11.298,29.162,masks\TRAIN_3827.png
3828,22.581,20.18,masks\TRAIN_3828.png
3829,1.869,27.854,masks\TRAIN_3829.png
3830,1.275,45.079,masks\TRAIN_3830.png
3831,2.047,10.686,masks\TRAIN_3831.png
3832,6.692,64.0,masks\TRAIN_3832.png
3833,15.972,16.328,masks\TRAIN_3833.png
3834,16.38,36.437,masks\TRAIN_3834.png
3835,5.204,18.528,masks\TRAIN_3835.png
3836,9.4,42.087,masks\TRAIN_3836.png
3837,5.597,12.583,masks\TRAIN_3837.png
3838,4.403,25.843,masks\TRAIN_3838.png
3839,7.657,39.723,masks\TRAIN_3839.png
3840,5.851,58.661,masks\TRAIN_3840.png
