,building,greenery,img
28460,8.317,8.655,masks\TRAIN_3162_2.png
28461,6.564,12.098,masks\TRAIN_3162_3.png
28462,9.412,10.643,masks\TRAIN_3162_4.png
28463,10.26,8.524,masks\TRAIN_3162_5.png
28464,10.906,9.384,masks\TRAIN_3162_6.png
28465,12.477,8.891,masks\TRAIN_3162_7.png
28466,8.796,11.592,masks\TRAIN_3162_8.png
28467,3.588,12.963,masks\TRAIN_3163_0.png
28468,6.538,13.812,masks\TRAIN_3163_1.png
28469,8.036,15.402,masks\TRAIN_3163_2.png
28470,3.212,12.417,masks\TRAIN_3163_3.png
28471,5.396,13.574,masks\TRAIN_3163_4.png
28472,8.319,14.417,masks\TRAIN_3163_5.png
28473,5.579,11.693,masks\TRAIN_3163_6.png
28474,5.719,11.985,masks\TRAIN_3163_7.png
28475,7.426,12.392,masks\TRAIN_3163_8.png
28476,5.088,7.359,masks\TRAIN_3164_0.png
28477,0.457,5.393,masks\TRAIN_3164_1.png
28478,0.339,13.536,masks\TRAIN_3164_2.png
28479,2.224,11.977,masks\TRAIN_3164_3.png
28480,0.313,8.478,masks\TRAIN_3164_4.png
28481,0.311,10.934,masks\TRAIN_3164_5.png
28482,16.978,13.35,masks\TRAIN_3164_6.png
28483,5.389,13.556,masks\TRAIN_3164_7.png
28484,1.555,8.883,masks\TRAIN_3164_8.png
28485,5.452,82.935,masks\TRAIN_3165_0.png
28486,5.525,85.254,masks\TRAIN_3165_1.png
28487,8.291,74.075,masks\TRAIN_3165_2.png
28488,6.971,88.228,masks\TRAIN_3165_3.png
28489,5.975,82.702,masks\TRAIN_3165_4.png
28490,7.894,73.396,masks\TRAIN_3165_5.png
28491,4.424,85.948,masks\TRAIN_3165_6.png
28492,4.717,83.836,masks\TRAIN_3165_7.png
28493,7.354,77.362,masks\TRAIN_3165_8.png
28494,7.386,72.457,masks\TRAIN_3166_0.png
28495,8.769,72.063,masks\TRAIN_3166_1.png
28496,8.428,67.609,masks\TRAIN_3166_2.png
28497,14.637,57.85,masks\TRAIN_3166_3.png
28498,7.541,68.56,masks\TRAIN_3166_4.png
28499,5.537,73.653,masks\TRAIN_3166_5.png
28500,13.814,40.92,masks\TRAIN_3166_6.png
28501,8.86,62.712,masks\TRAIN_3166_7.png
28502,8.715,68.141,masks\TRAIN_3166_8.png
28503,9.853,20.963,masks\TRAIN_3167_0.png
28504,8.155,15.127,masks\TRAIN_3167_1.png
28505,9.505,7.33,masks\TRAIN_3167_2.png
28506,6.399,31.081,masks\TRAIN_3167_3.png
28507,5.787,20.903,masks\TRAIN_3167_4.png
28508,9.066,6.892,masks\TRAIN_3167_5.png
28509,4.48,28.436,masks\TRAIN_3167_6.png
28510,7.365,17.162,masks\TRAIN_3167_7.png
28511,10.556,4.653,masks\TRAIN_3167_8.png
28512,6.051,58.816,masks\TRAIN_3168_0.png
28513,4.826,63.102,masks\TRAIN_3168_1.png
28514,3.75,60.513,masks\TRAIN_3168_2.png
28515,8.139,49.868,masks\TRAIN_3168_3.png
28516,6.43,45.21,masks\TRAIN_3168_4.png
28517,10.0,28.805,masks\TRAIN_3168_5.png
28518,7.792,46.134,masks\TRAIN_3168_6.png
28519,8.627,39.791,masks\TRAIN_3168_7.png
28520,16.788,29.646,masks\TRAIN_3168_8.png
28521,0.0,57.14,masks\TRAIN_3169_0.png
28522,1.115,58.208,masks\TRAIN_3169_1.png
28523,1.115,71.09,masks\TRAIN_3169_2.png
28524,5.393,48.342,masks\TRAIN_3169_3.png
28525,6.964,51.22,masks\TRAIN_3169_4.png
28526,3.688,64.869,masks\TRAIN_3169_5.png
28527,13.123,28.378,masks\TRAIN_3169_6.png
28528,9.458,45.542,masks\TRAIN_3169_7.png
28529,3.242,71.636,masks\TRAIN_3169_8.png
28530,3.094,82.948,masks\TRAIN_3170_0.png
28531,0.758,86.228,masks\TRAIN_3170_1.png
28532,0.534,88.107,masks\TRAIN_3170_2.png
28533,2.642,85.048,masks\TRAIN_3170_3.png
28534,0.877,90.374,masks\TRAIN_3170_4.png
28535,1.097,91.553,masks\TRAIN_3170_5.png
28536,1.82,84.718,masks\TRAIN_3170_6.png
28537,1.463,88.665,masks\TRAIN_3170_7.png
28538,2.541,84.864,masks\TRAIN_3170_8.png
28539,0.0,74.235,masks\TRAIN_3171_0.png
28540,0.264,72.53,masks\TRAIN_3171_1.png
28541,1.058,67.938,masks\TRAIN_3171_2.png
28542,0.0,80.963,masks\TRAIN_3171_3.png
28543,0.664,78.835,masks\TRAIN_3171_4.png
28544,3.742,70.045,masks\TRAIN_3171_5.png
28545,0.625,85.604,masks\TRAIN_3171_6.png
28546,0.833,82.014,masks\TRAIN_3171_7.png
28547,3.014,61.742,masks\TRAIN_3171_8.png
28548,0.0,46.637,masks\TRAIN_3172_0.png
28549,4.058,40.636,masks\TRAIN_3172_1.png
28550,7.518,30.593,masks\TRAIN_3172_2.png
28551,0.0,30.621,masks\TRAIN_3172_3.png
28552,3.492,30.341,masks\TRAIN_3172_4.png
28553,8.265,28.616,masks\TRAIN_3172_5.png
28554,5.265,21.445,masks\TRAIN_3172_6.png
28555,5.021,24.29,masks\TRAIN_3172_7.png
28556,9.729,25.228,masks\TRAIN_3172_8.png
28557,11.309,35.567,masks\TRAIN_3173_0.png
28558,10.205,40.704,masks\TRAIN_3173_1.png
28559,8.789,45.374,masks\TRAIN_3173_2.png
28560,9.231,43.318,masks\TRAIN_3173_3.png
28561,9.85,43.189,masks\TRAIN_3173_4.png
28562,8.453,49.326,masks\TRAIN_3173_5.png
28563,8.825,50.359,masks\TRAIN_3173_6.png
28564,9.352,53.345,masks\TRAIN_3173_7.png
28565,8.886,48.195,masks\TRAIN_3173_8.png
28566,3.249,29.161,masks\TRAIN_3174_0.png
28567,0.0,37.039,masks\TRAIN_3174_1.png
28568,0.0,36.732,masks\TRAIN_3174_2.png
28569,1.64,27.35,masks\TRAIN_3174_3.png
28570,0.848,24.454,masks\TRAIN_3174_4.png
28571,0.351,30.636,masks\TRAIN_3174_5.png
28572,2.055,17.257,masks\TRAIN_3174_6.png
28573,1.394,13.713,masks\TRAIN_3174_7.png
28574,0.351,24.479,masks\TRAIN_3174_8.png
28575,3.01,11.804,masks\TRAIN_3175_0.png
28576,3.081,13.04,masks\TRAIN_3175_1.png
28577,1.805,16.066,masks\TRAIN_3175_2.png
28578,2.174,12.143,masks\TRAIN_3175_3.png
28579,2.45,7.55,masks\TRAIN_3175_4.png
28580,3.424,9.487,masks\TRAIN_3175_5.png
28581,1.535,15.86,masks\TRAIN_3175_6.png
28582,1.503,9.676,masks\TRAIN_3175_7.png
28583,3.135,8.511,masks\TRAIN_3175_8.png
28584,0.113,12.547,masks\TRAIN_3176_0.png
28585,0.212,12.439,masks\TRAIN_3176_1.png
28586,2.635,9.5,masks\TRAIN_3176_2.png
28587,0.602,8.633,masks\TRAIN_3176_3.png
28588,1.554,11.934,masks\TRAIN_3176_4.png
28589,4.859,9.06,masks\TRAIN_3176_5.png
28590,1.388,6.815,masks\TRAIN_3176_6.png
28591,2.817,13.415,masks\TRAIN_3176_7.png
28592,5.867,12.938,masks\TRAIN_3176_8.png
28593,6.399,1.957,masks\TRAIN_3177_0.png
28594,9.129,1.929,masks\TRAIN_3177_1.png
28595,8.883,5.947,masks\TRAIN_3177_2.png
28596,11.144,1.824,masks\TRAIN_3177_3.png
28597,19.941,1.307,masks\TRAIN_3177_4.png
28598,16.561,1.437,masks\TRAIN_3177_5.png
28599,25.766,2.684,masks\TRAIN_3177_6.png
28600,20.486,1.292,masks\TRAIN_3177_7.png
28601,13.343,0.867,masks\TRAIN_3177_8.png
28602,4.069,45.202,masks\TRAIN_3178_0.png
28603,0.057,35.719,masks\TRAIN_3178_1.png
28604,1.241,21.62,masks\TRAIN_3178_2.png
28605,9.631,29.105,masks\TRAIN_3178_3.png
28606,16.335,20.071,masks\TRAIN_3178_4.png
28607,15.691,4.198,masks\TRAIN_3178_5.png
28608,13.479,16.563,masks\TRAIN_3178_6.png
28609,25.98,11.589,masks\TRAIN_3178_7.png
28610,20.502,8.536,masks\TRAIN_3178_8.png
28611,4.115,35.625,masks\TRAIN_3179_0.png
28612,5.555,29.71,masks\TRAIN_3179_1.png
28613,5.514,37.568,masks\TRAIN_3179_2.png
28614,5.918,41.807,masks\TRAIN_3179_3.png
28615,7.557,37.221,masks\TRAIN_3179_4.png
28616,8.533,37.875,masks\TRAIN_3179_5.png
28617,9.409,41.957,masks\TRAIN_3179_6.png
28618,9.051,44.63,masks\TRAIN_3179_7.png
28619,10.102,47.252,masks\TRAIN_3179_8.png
28620,0.0,96.144,masks\TRAIN_3180_0.png
28621,0.019,88.68,masks\TRAIN_3180_1.png
28622,0.425,78.979,masks\TRAIN_3180_2.png
28623,0.0,94.137,masks\TRAIN_3180_3.png
28624,1.738,80.473,masks\TRAIN_3180_4.png
28625,5.395,59.732,masks\TRAIN_3180_5.png
28626,0.0,89.393,masks\TRAIN_3180_6.png
28627,3.524,66.972,masks\TRAIN_3180_7.png
28628,9.471,45.249,masks\TRAIN_3180_8.png
28629,14.318,6.876,masks\TRAIN_3181_0.png
28630,15.866,14.33,masks\TRAIN_3181_1.png
28631,4.479,33.984,masks\TRAIN_3181_2.png
28632,9.467,9.077,masks\TRAIN_3181_3.png
28633,19.452,10.977,masks\TRAIN_3181_4.png
28634,19.74,18.036,masks\TRAIN_3181_5.png
28635,3.112,16.025,masks\TRAIN_3181_6.png
28636,10.199,13.981,masks\TRAIN_3181_7.png
28637,16.546,7.56,masks\TRAIN_3181_8.png
28638,1.072,91.307,masks\TRAIN_3182_0.png
28639,0.415,90.183,masks\TRAIN_3182_1.png
28640,0.126,91.714,masks\TRAIN_3182_2.png
28641,1.678,85.777,masks\TRAIN_3182_3.png
28642,1.664,85.046,masks\TRAIN_3182_4.png
28643,1.141,86.401,masks\TRAIN_3182_5.png
28644,1.208,84.497,masks\TRAIN_3182_6.png
28645,2.764,79.86,masks\TRAIN_3182_7.png
28646,2.571,76.684,masks\TRAIN_3182_8.png
28647,6.664,48.969,masks\TRAIN_3183_0.png
28648,8.895,49.963,masks\TRAIN_3183_1.png
28649,8.852,51.72,masks\TRAIN_3183_2.png
28650,7.266,41.254,masks\TRAIN_3183_3.png
28651,7.438,47.503,masks\TRAIN_3183_4.png
28652,8.332,51.599,masks\TRAIN_3183_5.png
28653,5.135,51.921,masks\TRAIN_3183_6.png
28654,6.254,59.19,masks\TRAIN_3183_7.png
28655,6.581,61.208,masks\TRAIN_3183_8.png
28656,12.477,2.563,masks\TRAIN_3184_0.png
28657,12.531,3.035,masks\TRAIN_3184_1.png
28658,24.186,2.077,masks\TRAIN_3184_2.png
28659,11.568,5.261,masks\TRAIN_3184_3.png
28660,11.331,4.525,masks\TRAIN_3184_4.png
28661,21.436,3.779,masks\TRAIN_3184_5.png
28662,6.031,13.362,masks\TRAIN_3184_6.png
28663,10.961,11.142,masks\TRAIN_3184_7.png
28664,15.141,10.872,masks\TRAIN_3184_8.png
28665,2.421,64.01,masks\TRAIN_3185_0.png
28666,3.456,62.521,masks\TRAIN_3185_1.png
28667,9.513,54.076,masks\TRAIN_3185_2.png
28668,4.153,62.626,masks\TRAIN_3185_3.png
28669,7.561,67.539,masks\TRAIN_3185_4.png
28670,12.813,56.173,masks\TRAIN_3185_5.png
28671,7.821,50.963,masks\TRAIN_3185_6.png
28672,9.648,62.738,masks\TRAIN_3185_7.png
28673,10.099,59.885,masks\TRAIN_3185_8.png
28674,2.285,78.484,masks\TRAIN_3186_0.png
28675,1.498,81.924,masks\TRAIN_3186_1.png
28676,1.403,91.632,masks\TRAIN_3186_2.png
28677,1.886,77.141,masks\TRAIN_3186_3.png
28678,0.14,83.134,masks\TRAIN_3186_4.png
28679,0.959,94.432,masks\TRAIN_3186_5.png
28680,2.24,81.509,masks\TRAIN_3186_6.png
28681,0.0,86.945,masks\TRAIN_3186_7.png
28682,0.092,95.495,masks\TRAIN_3186_8.png
28683,0.0,56.445,masks\TRAIN_3187_0.png
28684,1.262,47.11,masks\TRAIN_3187_1.png
28685,2.737,34.68,masks\TRAIN_3187_2.png
28686,0.0,58.302,masks\TRAIN_3187_3.png
28687,1.493,39.624,masks\TRAIN_3187_4.png
28688,2.165,38.086,masks\TRAIN_3187_5.png
28689,0.0,63.043,masks\TRAIN_3187_6.png
28690,1.072,50.137,masks\TRAIN_3187_7.png
28691,1.995,46.697,masks\TRAIN_3187_8.png
28692,14.879,17.281,masks\TRAIN_3188_0.png
28693,12.804,19.242,masks\TRAIN_3188_1.png
28694,7.049,18.195,masks\TRAIN_3188_2.png
28695,9.24,21.899,masks\TRAIN_3188_3.png
28696,6.519,29.321,masks\TRAIN_3188_4.png
28697,2.823,34.207,masks\TRAIN_3188_5.png
28698,3.442,32.727,masks\TRAIN_3188_6.png
28699,2.262,31.423,masks\TRAIN_3188_7.png
28700,1.285,30.986,masks\TRAIN_3188_8.png
28701,6.193,75.272,masks\TRAIN_3189_0.png
28702,2.393,87.845,masks\TRAIN_3189_1.png
28703,0.495,95.472,masks\TRAIN_3189_2.png
28704,4.265,72.302,masks\TRAIN_3189_3.png
28705,1.924,87.691,masks\TRAIN_3189_4.png
28706,0.521,90.967,masks\TRAIN_3189_5.png
28707,4.643,75.798,masks\TRAIN_3189_6.png
28708,4.015,82.033,masks\TRAIN_3189_7.png
28709,2.391,79.812,masks\TRAIN_3189_8.png
28710,6.19,59.795,masks\TRAIN_3190_0.png
28711,6.968,54.319,masks\TRAIN_3190_1.png
28712,12.721,48.093,masks\TRAIN_3190_2.png
28713,5.426,61.381,masks\TRAIN_3190_3.png
28714,4.601,60.735,masks\TRAIN_3190_4.png
28715,5.749,56.625,masks\TRAIN_3190_5.png
28716,4.37,64.693,masks\TRAIN_3190_6.png
28717,0.772,76.767,masks\TRAIN_3190_7.png
28718,2.58,66.472,masks\TRAIN_3190_8.png
28719,1.713,21.291,masks\TRAIN_3191_0.png
28720,0.433,27.666,masks\TRAIN_3191_1.png
28721,0.0,36.656,masks\TRAIN_3191_2.png
28722,2.13,16.928,masks\TRAIN_3191_3.png
28723,1.164,22.807,masks\TRAIN_3191_4.png
28724,0.576,34.796,masks\TRAIN_3191_5.png
28725,3.444,14.181,masks\TRAIN_3191_6.png
28726,2.234,20.426,masks\TRAIN_3191_7.png
28727,1.44,30.331,masks\TRAIN_3191_8.png
28728,16.289,18.797,masks\TRAIN_3192_0.png
28729,12.305,27.25,masks\TRAIN_3192_1.png
28730,10.063,34.781,masks\TRAIN_3192_2.png
28731,22.662,14.598,masks\TRAIN_3192_3.png
28732,15.29,22.552,masks\TRAIN_3192_4.png
28733,11.473,27.299,masks\TRAIN_3192_5.png
28734,19.024,15.444,masks\TRAIN_3192_6.png
28735,15.033,14.209,masks\TRAIN_3192_7.png
28736,10.828,15.619,masks\TRAIN_3192_8.png
28737,0.263,61.291,masks\TRAIN_3193_0.png
28738,0.455,82.082,masks\TRAIN_3193_1.png
28739,0.792,78.825,masks\TRAIN_3193_2.png
28740,2.538,62.37,masks\TRAIN_3193_3.png
28741,2.772,74.274,masks\TRAIN_3193_4.png
28742,1.737,70.59,masks\TRAIN_3193_5.png
28743,2.938,72.749,masks\TRAIN_3193_6.png
28744,4.215,68.24,masks\TRAIN_3193_7.png
28745,4.147,58.882,masks\TRAIN_3193_8.png
28746,3.085,66.566,masks\TRAIN_3194_0.png
28747,3.83,60.019,masks\TRAIN_3194_1.png
28748,5.093,38.435,masks\TRAIN_3194_2.png
28749,3.148,71.078,masks\TRAIN_3194_3.png
28750,6.13,49.601,masks\TRAIN_3194_4.png
28751,4.449,43.224,masks\TRAIN_3194_5.png
28752,2.25,69.873,masks\TRAIN_3194_6.png
28753,7.416,43.929,masks\TRAIN_3194_7.png
28754,6.155,54.306,masks\TRAIN_3194_8.png
28755,4.039,84.705,masks\TRAIN_3195_0.png
28756,3.474,85.997,masks\TRAIN_3195_1.png
28757,1.797,89.973,masks\TRAIN_3195_2.png
28758,5.15,82.868,masks\TRAIN_3195_3.png
28759,3.811,86.316,masks\TRAIN_3195_4.png
28760,2.23,91.119,masks\TRAIN_3195_5.png
28761,3.86,86.688,masks\TRAIN_3195_6.png
28762,1.939,94.206,masks\TRAIN_3195_7.png
28763,1.656,95.791,masks\TRAIN_3195_8.png
28764,11.478,28.804,masks\TRAIN_3196_0.png
28765,12.284,28.905,masks\TRAIN_3196_1.png
28766,11.271,29.208,masks\TRAIN_3196_2.png
28767,12.03,28.638,masks\TRAIN_3196_3.png
28768,12.183,26.496,masks\TRAIN_3196_4.png
28769,11.906,26.313,masks\TRAIN_3196_5.png
28770,12.123,26.322,masks\TRAIN_3196_6.png
28771,11.654,26.159,masks\TRAIN_3196_7.png
28772,11.72,27.887,masks\TRAIN_3196_8.png
28773,7.288,63.909,masks\TRAIN_3197_0.png
28774,7.352,60.913,masks\TRAIN_3197_1.png
28775,5.616,64.106,masks\TRAIN_3197_2.png
28776,6.855,66.601,masks\TRAIN_3197_3.png
28777,6.895,64.518,masks\TRAIN_3197_4.png
28778,5.278,65.916,masks\TRAIN_3197_5.png
28779,5.406,75.65,masks\TRAIN_3197_6.png
28780,4.949,72.28,masks\TRAIN_3197_7.png
28781,4.027,68.588,masks\TRAIN_3197_8.png
28782,6.259,9.261,masks\TRAIN_3198_0.png
28783,3.427,8.556,masks\TRAIN_3198_1.png
28784,2.222,8.266,masks\TRAIN_3198_2.png
28785,8.743,10.783,masks\TRAIN_3198_3.png
28786,5.007,9.364,masks\TRAIN_3198_4.png
28787,3.196,6.977,masks\TRAIN_3198_5.png
28788,11.341,11.114,masks\TRAIN_3198_6.png
28789,9.998,12.109,masks\TRAIN_3198_7.png
28790,7.855,12.103,masks\TRAIN_3198_8.png
28791,3.961,47.187,masks\TRAIN_3199_0.png
28792,5.727,42.019,masks\TRAIN_3199_1.png
28793,4.669,42.43,masks\TRAIN_3199_2.png
28794,1.105,64.527,masks\TRAIN_3199_3.png
28795,2.891,55.409,masks\TRAIN_3199_4.png
28796,7.163,35.001,masks\TRAIN_3199_5.png
28797,0.011,70.17,masks\TRAIN_3199_6.png
28798,2.222,59.896,masks\TRAIN_3199_7.png
28799,11.189,26.621,masks\TRAIN_3199_8.png
28800,11.613,14.394,masks\TRAIN_3200_0.png
28801,6.908,11.301,masks\TRAIN_3200_1.png
28802,5.66,9.742,masks\TRAIN_3200_2.png
28803,4.026,22.934,masks\TRAIN_3200_3.png
28804,8.374,17.088,masks\TRAIN_3200_4.png
28805,4.348,14.613,masks\TRAIN_3200_5.png
28806,5.072,22.866,masks\TRAIN_3200_6.png
28807,9.951,17.653,masks\TRAIN_3200_7.png
28808,5.05,18.183,masks\TRAIN_3200_8.png
28809,5.099,10.537,masks\TRAIN_3201_0.png
28810,6.373,18.9,masks\TRAIN_3201_1.png
28811,5.849,21.093,masks\TRAIN_3201_2.png
28812,3.989,11.452,masks\TRAIN_3201_3.png
28813,6.833,14.57,masks\TRAIN_3201_4.png
28814,6.46,16.559,masks\TRAIN_3201_5.png
28815,3.543,15.937,masks\TRAIN_3201_6.png
28816,6.882,13.818,masks\TRAIN_3201_7.png
28817,7.529,12.887,masks\TRAIN_3201_8.png
28818,3.955,7.375,masks\TRAIN_3202_0.png
28819,6.581,5.891,masks\TRAIN_3202_1.png
28820,5.629,5.088,masks\TRAIN_3202_2.png
28821,4.221,7.301,masks\TRAIN_3202_3.png
28822,7.721,6.301,masks\TRAIN_3202_4.png
28823,7.751,7.507,masks\TRAIN_3202_5.png
28824,4.2,5.448,masks\TRAIN_3202_6.png
28825,5.103,6.477,masks\TRAIN_3202_7.png
28826,6.224,9.407,masks\TRAIN_3202_8.png
28827,2.726,9.409,masks\TRAIN_3203_0.png
28828,1.916,13.565,masks\TRAIN_3203_1.png
28829,2.677,16.285,masks\TRAIN_3203_2.png
28830,1.491,9.67,masks\TRAIN_3203_3.png
28831,1.985,13.043,masks\TRAIN_3203_4.png
28832,3.698,12.817,masks\TRAIN_3203_5.png
28833,2.237,9.106,masks\TRAIN_3203_6.png
28834,3.588,9.132,masks\TRAIN_3203_7.png
28835,5.613,6.258,masks\TRAIN_3203_8.png
28836,1.93,84.336,masks\TRAIN_3204_0.png
28837,3.358,82.664,masks\TRAIN_3204_1.png
28838,1.999,86.2,masks\TRAIN_3204_2.png
28839,4.006,84.45,masks\TRAIN_3204_3.png
28840,4.983,79.796,masks\TRAIN_3204_4.png
28841,1.736,81.361,masks\TRAIN_3204_5.png
28842,4.722,85.979,masks\TRAIN_3204_6.png
28843,3.715,84.613,masks\TRAIN_3204_7.png
28844,0.733,80.494,masks\TRAIN_3204_8.png
28845,0.0,95.882,masks\TRAIN_3205_0.png
28846,1.963,91.428,masks\TRAIN_3205_1.png
28847,4.71,79.369,masks\TRAIN_3205_2.png
28848,0.245,93.757,masks\TRAIN_3205_3.png
28849,2.176,88.29,masks\TRAIN_3205_4.png
28850,4.633,77.174,masks\TRAIN_3205_5.png
28851,1.577,90.491,masks\TRAIN_3205_6.png
28852,2.708,79.648,masks\TRAIN_3205_7.png
28853,3.694,73.861,masks\TRAIN_3205_8.png
28854,15.908,12.848,masks\TRAIN_3206_0.png
28855,21.344,9.865,masks\TRAIN_3206_1.png
28856,20.288,9.353,masks\TRAIN_3206_2.png
28857,19.008,9.918,masks\TRAIN_3206_3.png
28858,33.471,5.003,masks\TRAIN_3206_4.png
28859,31.858,4.594,masks\TRAIN_3206_5.png
28860,17.576,10.606,masks\TRAIN_3206_6.png
28861,35.811,5.121,masks\TRAIN_3206_7.png
28862,36.357,4.052,masks\TRAIN_3206_8.png
28863,2.407,11.393,masks\TRAIN_3207_0.png
28864,1.874,10.59,masks\TRAIN_3207_1.png
28865,0.0,10.592,masks\TRAIN_3207_2.png
28866,1.926,9.002,masks\TRAIN_3207_3.png
28867,1.785,9.975,masks\TRAIN_3207_4.png
28868,2.051,13.354,masks\TRAIN_3207_5.png
28869,1.042,8.966,masks\TRAIN_3207_6.png
28870,0.393,9.024,masks\TRAIN_3207_7.png
28871,2.051,15.203,masks\TRAIN_3207_8.png
28872,3.274,46.267,masks\TRAIN_3208_0.png
28873,3.653,44.773,masks\TRAIN_3208_1.png
28874,1.744,43.699,masks\TRAIN_3208_2.png
28875,3.469,44.18,masks\TRAIN_3208_3.png
28876,5.205,38.499,masks\TRAIN_3208_4.png
28877,3.146,39.941,masks\TRAIN_3208_5.png
28878,0.676,73.531,masks\TRAIN_3208_6.png
28879,2.365,63.219,masks\TRAIN_3208_7.png
28880,2.776,53.202,masks\TRAIN_3208_8.png
28881,12.346,23.31,masks\TRAIN_3209_0.png
28882,10.588,23.15,masks\TRAIN_3209_1.png
28883,9.01,23.149,masks\TRAIN_3209_2.png
28884,12.703,23.019,masks\TRAIN_3209_3.png
28885,10.996,24.482,masks\TRAIN_3209_4.png
28886,6.715,26.575,masks\TRAIN_3209_5.png
28887,7.078,29.993,masks\TRAIN_3209_6.png
28888,6.537,39.09,masks\TRAIN_3209_7.png
28889,3.685,36.914,masks\TRAIN_3209_8.png
28890,2.367,74.981,masks\TRAIN_3210_0.png
28891,2.94,76.469,masks\TRAIN_3210_1.png
28892,2.898,70.131,masks\TRAIN_3210_2.png
28893,1.761,74.576,masks\TRAIN_3210_3.png
28894,1.388,76.358,masks\TRAIN_3210_4.png
28895,1.128,74.043,masks\TRAIN_3210_5.png
28896,4.181,67.669,masks\TRAIN_3210_6.png
28897,3.832,63.675,masks\TRAIN_3210_7.png
28898,2.207,64.92,masks\TRAIN_3210_8.png
28899,13.503,73.864,masks\TRAIN_3211_0.png
28900,11.234,63.662,masks\TRAIN_3211_1.png
28901,6.189,65.594,masks\TRAIN_3211_2.png
28902,5.272,82.924,masks\TRAIN_3211_3.png
28903,4.569,74.778,masks\TRAIN_3211_4.png
28904,3.022,75.385,masks\TRAIN_3211_5.png
28905,1.949,85.191,masks\TRAIN_3211_6.png
28906,0.179,87.773,masks\TRAIN_3211_7.png
28907,0.179,87.883,masks\TRAIN_3211_8.png
28908,10.14,33.589,masks\TRAIN_3212_0.png
28909,12.595,31.414,masks\TRAIN_3212_1.png
28910,13.293,34.512,masks\TRAIN_3212_2.png
28911,5.058,35.292,masks\TRAIN_3212_3.png
28912,9.278,29.52,masks\TRAIN_3212_4.png
28913,9.708,29.847,masks\TRAIN_3212_5.png
28914,1.36,32.925,masks\TRAIN_3212_6.png
28915,4.636,24.425,masks\TRAIN_3212_7.png
28916,6.917,22.517,masks\TRAIN_3212_8.png
28917,0.0,77.287,masks\TRAIN_3213_0.png
28918,0.0,68.003,masks\TRAIN_3213_1.png
28919,0.514,55.498,masks\TRAIN_3213_2.png
28920,1.78,63.215,masks\TRAIN_3213_3.png
28921,0.266,70.516,masks\TRAIN_3213_4.png
28922,0.347,67.288,masks\TRAIN_3213_5.png
28923,6.242,40.48,masks\TRAIN_3213_6.png
28924,2.483,64.042,masks\TRAIN_3213_7.png
28925,0.533,69.617,masks\TRAIN_3213_8.png
28926,3.183,14.941,masks\TRAIN_3214_0.png
28927,4.161,13.479,masks\TRAIN_3214_1.png
28928,16.019,7.699,masks\TRAIN_3214_2.png
28929,9.725,10.953,masks\TRAIN_3214_3.png
28930,11.248,10.141,masks\TRAIN_3214_4.png
28931,12.151,10.492,masks\TRAIN_3214_5.png
28932,23.095,12.809,masks\TRAIN_3214_6.png
28933,7.68,14.985,masks\TRAIN_3214_7.png
28934,3.479,15.674,masks\TRAIN_3214_8.png
28935,14.878,23.885,masks\TRAIN_3215_0.png
28936,13.546,23.926,masks\TRAIN_3215_1.png
28937,8.485,28.535,masks\TRAIN_3215_2.png
28938,11.118,29.533,masks\TRAIN_3215_3.png
28939,12.583,24.304,masks\TRAIN_3215_4.png
28940,12.877,21.865,masks\TRAIN_3215_5.png
28941,6.529,33.585,masks\TRAIN_3215_6.png
28942,8.65,29.255,masks\TRAIN_3215_7.png
28943,13.108,29.91,masks\TRAIN_3215_8.png
28944,16.859,11.245,masks\TRAIN_3216_0.png
28945,19.828,7.946,masks\TRAIN_3216_1.png
28946,14.804,3.999,masks\TRAIN_3216_2.png
28947,16.565,17.184,masks\TRAIN_3216_3.png
28948,17.31,14.126,masks\TRAIN_3216_4.png
28949,11.014,11.961,masks\TRAIN_3216_5.png
28950,14.911,15.33,masks\TRAIN_3216_6.png
28951,12.362,21.013,masks\TRAIN_3216_7.png
28952,12.587,26.475,masks\TRAIN_3216_8.png
28953,13.474,9.406,masks\TRAIN_3217_0.png
28954,17.176,5.196,masks\TRAIN_3217_1.png
28955,19.362,6.915,masks\TRAIN_3217_2.png
28956,15.29,10.358,masks\TRAIN_3217_3.png
28957,15.674,6.634,masks\TRAIN_3217_4.png
28958,17.406,6.337,masks\TRAIN_3217_5.png
28959,12.262,11.098,masks\TRAIN_3217_6.png
28960,12.092,8.598,masks\TRAIN_3217_7.png
28961,12.223,7.815,masks\TRAIN_3217_8.png
28962,12.825,24.256,masks\TRAIN_3218_0.png
28963,13.4,10.181,masks\TRAIN_3218_1.png
28964,10.146,13.84,masks\TRAIN_3218_2.png
28965,17.018,23.932,masks\TRAIN_3218_3.png
28966,16.529,7.331,masks\TRAIN_3218_4.png
28967,19.274,6.771,masks\TRAIN_3218_5.png
28968,12.514,23.512,masks\TRAIN_3218_6.png
28969,12.651,9.993,masks\TRAIN_3218_7.png
28970,17.951,6.57,masks\TRAIN_3218_8.png
28971,3.229,73.66,masks\TRAIN_3219_0.png
28972,3.432,67.74,masks\TRAIN_3219_1.png
28973,4.062,60.602,masks\TRAIN_3219_2.png
28974,5.202,65.934,masks\TRAIN_3219_3.png
28975,5.735,60.513,masks\TRAIN_3219_4.png
28976,5.685,60.705,masks\TRAIN_3219_5.png
28977,5.685,63.799,masks\TRAIN_3219_6.png
