,building,greenery,img
9373,13.451,8.672,masks\oba_18433.png
9374,13.485,88.26,masks\oba_18434.png
9375,10.242,72.698,masks\oba_18435.png
9376,12.544,30.096,masks\oba_18436.png
9377,20.018,23.935,masks\oba_18437.png
9378,8.796,41.208,masks\oba_18438.png
9379,10.654,13.423,masks\oba_18439.png
9380,7.954,86.867,masks\oba_1844.png
9381,10.17,10.051,masks\oba_18440.png
9382,6.636,14.431,masks\oba_18441.png
9383,23.262,66.583,masks\oba_18442.png
9384,25.41,32.352,masks\oba_18443.png
9385,11.52,45.98,masks\oba_18444.png
9386,18.041,49.159,masks\oba_18445.png
9387,15.568,74.588,masks\oba_18446.png
9388,10.609,57.621,masks\oba_18447.png
9389,5.569,45.918,masks\oba_18448.png
9390,19.749,20.737,masks\oba_18449.png
9391,14.624,40.202,masks\oba_1845.png
9392,29.35,14.641,masks\oba_18450.png
9393,6.862,81.931,masks\oba_18451.png
9394,10.635,36.04,masks\oba_18452.png
9395,8.624,36.554,masks\oba_18453.png
9396,10.928,62.722,masks\oba_18454.png
9397,13.683,27.017,masks\oba_18455.png
9398,14.572,66.171,masks\oba_18456.png
9399,23.067,7.843,masks\oba_18457.png
9400,10.804,59.777,masks\oba_18458.png
9401,9.308,7.649,masks\oba_18459.png
9402,14.752,35.112,masks\oba_1846.png
9403,4.588,44.55,masks\oba_18460.png
9404,16.899,9.114,masks\oba_18461.png
9405,28.798,51.254,masks\oba_18462.png
9406,26.139,6.929,masks\oba_18463.png
9407,8.475,80.658,masks\oba_18464.png
9408,10.53,18.024,masks\oba_18465.png
9409,26.928,52.895,masks\oba_18466.png
9410,20.682,74.157,masks\oba_18467.png
9411,14.614,22.622,masks\oba_18468.png
9412,13.791,21.819,masks\oba_18469.png
9413,8.71,79.408,masks\oba_1847.png
9414,8.417,44.654,masks\oba_18470.png
9415,11.43,41.075,masks\oba_18471.png
9416,11.591,77.109,masks\oba_18472.png
9417,16.704,28.266,masks\oba_18473.png
9418,13.723,17.434,masks\oba_18474.png
9419,8.849,42.311,masks\oba_18475.png
9420,9.383,61.536,masks\oba_18476.png
9421,16.153,7.851,masks\oba_18477.png
9422,8.209,33.8,masks\oba_18478.png
9423,12.376,45.574,masks\oba_18479.png
9424,6.171,76.174,masks\oba_1848.png
9425,14.097,85.077,masks\oba_18480.png
9426,11.317,6.246,masks\oba_18481.png
9427,24.794,68.135,masks\oba_18482.png
9428,8.205,7.71,masks\oba_18483.png
9429,12.809,74.965,masks\oba_18484.png
9430,9.529,17.185,masks\oba_18485.png
9431,9.583,14.758,masks\oba_18486.png
9432,12.325,28.091,masks\oba_18487.png
9433,11.106,48.716,masks\oba_18488.png
9434,7.1,60.883,masks\oba_18489.png
9435,9.481,58.287,masks\oba_1849.png
9436,6.897,2.239,masks\oba_18490.png
9437,9.077,28.541,masks\oba_18491.png
9438,18.14,7.984,masks\oba_18492.png
9439,5.19,4.905,masks\oba_18493.png
9440,14.062,6.017,masks\oba_18494.png
9441,19.816,36.42,masks\oba_18495.png
9442,12.915,49.117,masks\oba_18496.png
9443,9.135,9.291,masks\oba_18497.png
9444,14.051,7.174,masks\oba_18498.png
9445,17.771,70.269,masks\oba_18499.png
9446,25.313,20.877,masks\oba_185.png
9447,8.927,20.369,masks\oba_1850.png
9448,8.903,0.988,masks\oba_18500.png
9449,14.2,21.217,masks\oba_18501.png
9450,8.516,47.754,masks\oba_18502.png
9451,15.417,41.106,masks\oba_18503.png
9452,9.064,15.485,masks\oba_18504.png
9453,15.281,35.688,masks\oba_18505.png
9454,14.204,21.094,masks\oba_18506.png
9455,18.149,36.358,masks\oba_18507.png
9456,15.573,37.548,masks\oba_18508.png
9457,13.815,53.69,masks\oba_18509.png
9458,7.673,26.343,masks\oba_1851.png
9459,5.8,47.588,masks\oba_18510.png
9460,12.429,75.258,masks\oba_18511.png
9461,19.992,77.227,masks\oba_18512.png
9462,12.712,69.976,masks\oba_18513.png
9463,10.087,16.457,masks\oba_18514.png
9464,10.478,37.227,masks\oba_18515.png
9465,9.013,23.047,masks\oba_18516.png
9466,11.465,32.252,masks\oba_18517.png
9467,5.651,9.546,masks\oba_18518.png
9468,8.895,31.646,masks\oba_18519.png
9469,11.839,6.695,masks\oba_1852.png
9470,8.879,64.15,masks\oba_18520.png
9471,8.531,29.933,masks\oba_18521.png
9472,8.761,0.74,masks\oba_18522.png
9473,8.551,33.805,masks\oba_18523.png
9474,7.346,8.725,masks\oba_18524.png
9475,12.501,15.483,masks\oba_18525.png
9476,11.157,78.209,masks\oba_18526.png
9477,11.051,85.942,masks\oba_18527.png
9478,8.949,0.297,masks\oba_18528.png
9479,15.36,23.016,masks\oba_18529.png
9480,11.161,58.249,masks\oba_1853.png
9481,7.177,25.814,masks\oba_18530.png
9482,11.205,41.401,masks\oba_18531.png
9483,4.893,13.95,masks\oba_18532.png
9484,6.286,53.029,masks\oba_18533.png
9485,9.48,0.37,masks\oba_18534.png
9486,7.8,86.838,masks\oba_18535.png
9487,11.535,76.835,masks\oba_18536.png
9488,9.601,7.304,masks\oba_18537.png
9489,7.954,1.524,masks\oba_18538.png
9490,6.483,34.812,masks\oba_18539.png
9491,8.458,10.334,masks\oba_1854.png
9492,8.021,83.883,masks\oba_18540.png
9493,23.296,37.462,masks\oba_18541.png
9494,9.062,14.905,masks\oba_18542.png
9495,13.115,38.662,masks\oba_18543.png
9496,5.7,25.166,masks\oba_18544.png
9497,10.615,45.622,masks\oba_18545.png
9498,7.454,43.397,masks\oba_18546.png
9499,16.625,11.096,masks\oba_18547.png
9500,9.11,25.433,masks\oba_18548.png
9501,8.753,57.69,masks\oba_18549.png
9502,11.12,78.085,masks\oba_1855.png
9503,7.593,49.578,masks\oba_18550.png
9504,15.24,25.605,masks\oba_18551.png
9505,8.227,13.916,masks\oba_18552.png
9506,19.614,8.842,masks\oba_18553.png
9507,12.544,59.885,masks\oba_18554.png
9508,10.154,64.22,masks\oba_18555.png
9509,12.5,20.406,masks\oba_18556.png
9510,9.531,10.997,masks\oba_18557.png
9511,15.133,69.73,masks\oba_18558.png
9512,9.442,57.685,masks\oba_18559.png
9513,12.463,28.772,masks\oba_1856.png
9514,8.682,66.009,masks\oba_18560.png
9515,12.981,5.737,masks\oba_18561.png
9516,14.204,27.028,masks\oba_18562.png
9517,11.934,20.824,masks\oba_18563.png
9518,10.745,64.765,masks\oba_18564.png
9519,11.755,30.214,masks\oba_18565.png
9520,6.577,30.842,masks\oba_18566.png
9521,10.075,87.006,masks\oba_18567.png
9522,9.999,85.571,masks\oba_18568.png
9523,8.364,39.991,masks\oba_18569.png
9524,13.589,11.965,masks\oba_1857.png
9525,7.659,32.966,masks\oba_18570.png
9526,14.489,84.153,masks\oba_18571.png
9527,11.645,80.634,masks\oba_18572.png
9528,13.866,24.001,masks\oba_18573.png
9529,10.914,20.758,masks\oba_18574.png
9530,15.793,34.148,masks\oba_18575.png
9531,18.488,47.478,masks\oba_18576.png
9532,8.134,3.612,masks\oba_18577.png
9533,7.854,87.096,masks\oba_18578.png
9534,7.004,87.11,masks\oba_18579.png
9535,15.347,37.149,masks\oba_1858.png
9536,9.041,17.947,masks\oba_18580.png
9537,7.654,34.902,masks\oba_18581.png
9538,6.635,9.171,masks\oba_18582.png
9539,5.425,35.241,masks\oba_18583.png
9540,12.347,15.641,masks\oba_18584.png
9541,6.987,27.972,masks\oba_18585.png
9542,11.617,39.97,masks\oba_18586.png
9543,10.87,8.402,masks\oba_18587.png
9544,10.861,63.402,masks\oba_18588.png
9545,4.816,36.059,masks\oba_18589.png
9546,6.628,1.928,masks\oba_1859.png
9547,11.971,40.958,masks\oba_18590.png
9548,6.767,37.285,masks\oba_18591.png
9549,16.377,46.795,masks\oba_18592.png
9550,21.14,18.055,masks\oba_18593.png
9551,11.712,41.257,masks\oba_18594.png
9552,10.054,16.783,masks\oba_18595.png
9553,11.295,16.295,masks\oba_18596.png
9554,5.629,58.657,masks\oba_18597.png
9555,11.16,76.96,masks\oba_18598.png
9556,22.412,59.151,masks\oba_18599.png
9557,5.952,5.465,masks\oba_186.png
9558,5.799,57.959,masks\oba_1860.png
9559,10.485,32.423,masks\oba_18600.png
9560,20.282,50.235,masks\oba_18601.png
9561,9.452,85.238,masks\oba_18602.png
9562,6.514,23.257,masks\oba_18603.png
9563,10.726,11.509,masks\oba_18604.png
9564,11.102,19.083,masks\oba_18605.png
9565,8.424,60.194,masks\oba_18606.png
9566,19.786,1.951,masks\oba_18607.png
9567,12.785,47.635,masks\oba_18608.png
9568,12.827,7.047,masks\oba_18609.png
9569,13.198,61.34,masks\oba_1861.png
9570,10.534,32.562,masks\oba_18610.png
9571,24.65,55.951,masks\oba_18611.png
9572,7.329,58.272,masks\oba_18612.png
9573,15.871,51.518,masks\oba_18613.png
9574,6.412,12.126,masks\oba_18614.png
9575,7.709,60.863,masks\oba_18615.png
9576,7.14,24.272,masks\oba_18616.png
9577,12.951,34.568,masks\oba_18617.png
9578,8.752,68.836,masks\oba_18618.png
9579,10.901,75.006,masks\oba_18619.png
9580,7.598,57.312,masks\oba_1862.png
9581,13.902,0.434,masks\oba_18620.png
9582,11.361,50.895,masks\oba_18621.png
9583,5.736,42.661,masks\oba_18622.png
9584,15.152,4.98,masks\oba_18623.png
9585,11.239,42.188,masks\oba_18624.png
9586,5.412,82.255,masks\oba_18625.png
9587,18.328,4.18,masks\oba_18626.png
9588,8.244,17.603,masks\oba_18627.png
9589,32.518,55.202,masks\oba_18628.png
9590,12.73,75.947,masks\oba_18629.png
9591,18.452,79.063,masks\oba_1863.png
9592,17.68,9.708,masks\oba_18630.png
9593,9.637,80.716,masks\oba_18631.png
9594,8.49,8.273,masks\oba_18632.png
9595,8.646,78.802,masks\oba_18633.png
9596,15.756,33.316,masks\oba_18634.png
9597,10.237,2.89,masks\oba_18635.png
9598,11.919,44.379,masks\oba_18636.png
9599,14.188,47.404,masks\oba_18637.png
9600,10.383,68.015,masks\oba_18638.png
9601,9.277,25.106,masks\oba_18639.png
9602,12.654,40.759,masks\oba_1864.png
9603,14.729,22.846,masks\oba_18640.png
9604,12.167,74.662,masks\oba_18641.png
9605,14.75,67.993,masks\oba_18642.png
9606,22.981,21.186,masks\oba_18643.png
9607,7.772,11.093,masks\oba_18644.png
9608,13.202,76.527,masks\oba_18645.png
9609,7.953,43.108,masks\oba_18646.png
9610,11.887,63.631,masks\oba_18647.png
9611,8.022,14.027,masks\oba_18648.png
9612,10.189,39.275,masks\oba_18649.png
9613,16.744,55.921,masks\oba_1865.png
9614,8.189,82.989,masks\oba_18650.png
9615,19.942,61.177,masks\oba_18651.png
9616,7.555,86.308,masks\oba_18652.png
9617,13.06,12.868,masks\oba_18653.png
9618,6.411,4.606,masks\oba_18654.png
9619,21.217,50.629,masks\oba_18655.png
9620,32.912,12.872,masks\oba_18656.png
9621,7.674,31.774,masks\oba_18657.png
9622,9.074,73.907,masks\oba_18658.png
9623,20.102,14.758,masks\oba_18659.png
9624,10.257,23.992,masks\oba_1866.png
9625,9.411,50.974,masks\oba_18660.png
9626,12.466,54.159,masks\oba_18661.png
9627,4.671,54.639,masks\oba_18662.png
9628,9.105,5.078,masks\oba_18663.png
9629,14.58,10.285,masks\oba_18664.png
9630,4.674,10.872,masks\oba_18665.png
9631,15.215,39.392,masks\oba_18666.png
9632,6.304,49.032,masks\oba_18667.png
9633,9.237,64.427,masks\oba_18668.png
9634,15.13,42.883,masks\oba_18669.png
9635,9.971,14.785,masks\oba_1867.png
9636,8.054,48.27,masks\oba_18670.png
9637,17.63,9.614,masks\oba_18671.png
9638,10.08,7.701,masks\oba_18672.png
9639,11.134,21.19,masks\oba_18673.png
9640,8.427,23.714,masks\oba_18674.png
9641,12.165,6.688,masks\oba_18675.png
9642,11.824,42.885,masks\oba_18676.png
9643,5.411,57.813,masks\oba_18677.png
9644,6.743,10.881,masks\oba_18678.png
9645,26.481,24.693,masks\oba_18679.png
9646,8.851,75.327,masks\oba_1868.png
9647,13.33,7.082,masks\oba_18680.png
9648,11.201,71.141,masks\oba_18681.png
9649,13.479,31.194,masks\oba_18682.png
9650,8.866,47.794,masks\oba_18683.png
9651,11.111,44.393,masks\oba_18684.png
9652,23.002,26.331,masks\oba_18685.png
9653,12.075,82.484,masks\oba_18686.png
9654,15.929,17.761,masks\oba_18687.png
9655,5.924,56.124,masks\oba_18688.png
9656,14.518,68.258,masks\oba_18689.png
9657,9.962,26.711,masks\oba_1869.png
9658,6.089,15.005,masks\oba_18690.png
9659,8.342,86.396,masks\oba_18691.png
9660,12.075,45.341,masks\oba_18692.png
9661,11.756,74.831,masks\oba_18693.png
9662,6.849,2.771,masks\oba_18694.png
9663,17.59,42.723,masks\oba_18695.png
9664,13.429,23.373,masks\oba_18696.png
9665,8.937,57.035,masks\oba_18697.png
9666,10.877,62.763,masks\oba_18698.png
9667,7.574,14.083,masks\oba_18699.png
9668,8.097,57.849,masks\oba_187.png
9669,13.517,27.94,masks\oba_1870.png
9670,4.332,62.342,masks\oba_18700.png
9671,14.625,66.174,masks\oba_18701.png
9672,7.384,31.796,masks\oba_18702.png
9673,11.702,76.643,masks\oba_18703.png
9674,4.726,38.575,masks\oba_18704.png
9675,5.559,72.132,masks\oba_18705.png
9676,11.83,68.429,masks\oba_18706.png
9677,11.694,6.6,masks\oba_18707.png
9678,7.16,12.731,masks\oba_18708.png
9679,9.766,62.767,masks\oba_18709.png
9680,9.568,37.716,masks\oba_1871.png
9681,17.033,71.786,masks\oba_18710.png
9682,6.142,13.927,masks\oba_18711.png
9683,28.187,57.677,masks\oba_18712.png
9684,11.588,48.353,masks\oba_18713.png
9685,7.029,33.498,masks\oba_18714.png
9686,8.422,32.743,masks\oba_18715.png
9687,16.159,1.595,masks\oba_18716.png
9688,25.733,40.788,masks\oba_18717.png
9689,19.884,67.849,masks\oba_18718.png
9690,7.26,63.728,masks\oba_18719.png
9691,14.58,34.208,masks\oba_1872.png
9692,11.056,12.268,masks\oba_18720.png
9693,10.523,42.64,masks\oba_18721.png
9694,10.444,73.898,masks\oba_18722.png
9695,10.716,3.988,masks\oba_18723.png
9696,8.318,38.698,masks\oba_18724.png
9697,9.336,0.485,masks\oba_18725.png
9698,7.161,24.511,masks\oba_18726.png
9699,13.019,63.517,masks\oba_18727.png
9700,5.625,77.782,masks\oba_18728.png
9701,12.854,22.521,masks\oba_18729.png
9702,11.375,48.287,masks\oba_1873.png
9703,9.097,68.519,masks\oba_18730.png
9704,10.865,38.802,masks\oba_18731.png
9705,5.202,34.074,masks\oba_18732.png
9706,27.047,25.887,masks\oba_18733.png
9707,15.496,61.74,masks\oba_18734.png
9708,13.345,36.163,masks\oba_18735.png
9709,6.219,77.193,masks\oba_18736.png
9710,12.661,4.279,masks\oba_18737.png
9711,25.181,25.26,masks\oba_18738.png
9712,18.857,6.857,masks\oba_18739.png
9713,9.471,78.428,masks\oba_1874.png
9714,7.515,64.689,masks\oba_18740.png
9715,11.128,54.78,masks\oba_18741.png
9716,13.42,80.064,masks\oba_18742.png
9717,10.386,18.898,masks\oba_18743.png
9718,9.241,83.052,masks\oba_18744.png
9719,7.682,82.941,masks\oba_18745.png
9720,10.047,24.083,masks\oba_18746.png
9721,7.484,22.86,masks\oba_18747.png
9722,12.805,21.898,masks\oba_18748.png
9723,8.492,74.631,masks\oba_18749.png
9724,9.842,49.878,masks\oba_1875.png
9725,15.382,69.445,masks\oba_18750.png
9726,10.707,14.289,masks\oba_18751.png
9727,12.651,37.425,masks\oba_18752.png
9728,10.751,3.519,masks\oba_18753.png
9729,11.895,5.68,masks\oba_18754.png
9730,6.353,30.16,masks\oba_18755.png
9731,9.803,71.186,masks\oba_18756.png
9732,9.303,22.168,masks\oba_18757.png
9733,9.524,3.195,masks\oba_18758.png
9734,10.351,13.544,masks\oba_18759.png
9735,8.805,44.258,masks\oba_1876.png
9736,4.991,72.932,masks\oba_18760.png
9737,19.083,16.43,masks\oba_18761.png
9738,8.157,0.47,masks\oba_18762.png
9739,11.919,12.206,masks\oba_18763.png
9740,11.686,25.082,masks\oba_18764.png
9741,9.734,84.715,masks\oba_18765.png
9742,13.605,41.4,masks\oba_18766.png
9743,9.716,10.736,masks\oba_18767.png
9744,13.885,42.804,masks\oba_18768.png
9745,17.444,53.394,masks\oba_18769.png
9746,10.261,2.222,masks\oba_1877.png
9747,16.003,15.949,masks\oba_18770.png
9748,11.355,73.392,masks\oba_18771.png
9749,6.693,77.117,masks\oba_18772.png
9750,11.103,85.68,masks\oba_18773.png
9751,14.128,83.864,masks\oba_18774.png
9752,7.776,4.184,masks\oba_18775.png
9753,9.877,45.305,masks\oba_18776.png
9754,9.671,77.8,masks\oba_18777.png
9755,10.94,32.809,masks\oba_18778.png
9756,12.609,6.489,masks\oba_18779.png
9757,9.356,82.935,masks\oba_1878.png
9758,9.413,16.218,masks\oba_18780.png
9759,7.404,10.026,masks\oba_18781.png
9760,5.626,1.715,masks\oba_18782.png
9761,16.203,21.066,masks\oba_18783.png
9762,16.697,18.117,masks\oba_18784.png
9763,13.486,39.624,masks\oba_18785.png
9764,11.241,16.204,masks\oba_18786.png
9765,8.58,20.07,masks\oba_18787.png
9766,9.767,47.518,masks\oba_18788.png
9767,6.848,14.656,masks\oba_18789.png
9768,13.162,61.069,masks\oba_1879.png
9769,13.845,65.266,masks\oba_18790.png
9770,28.518,64.638,masks\oba_18791.png
9771,11.774,5.844,masks\oba_18792.png
9772,5.993,45.598,masks\oba_18793.png
9773,16.055,52.786,masks\oba_18794.png
9774,9.354,18.76,masks\oba_18795.png
9775,7.219,31.679,masks\oba_18796.png
9776,8.898,29.591,masks\oba_18797.png
9777,9.924,30.615,masks\oba_18798.png
9778,16.966,13.482,masks\oba_18799.png
9779,14.383,20.379,masks\oba_188.png
9780,7.431,26.426,masks\oba_1880.png
9781,9.364,64.116,masks\oba_18800.png
9782,9.171,31.985,masks\oba_18801.png
9783,4.659,89.516,masks\oba_18802.png
9784,7.912,74.168,masks\oba_18803.png
9785,18.288,48.322,masks\oba_18804.png
9786,10.432,77.353,masks\oba_18805.png
9787,7.596,6.719,masks\oba_18806.png
9788,5.333,90.194,masks\oba_18807.png
9789,6.437,88.901,masks\oba_18808.png
9790,10.804,12.268,masks\oba_18809.png
9791,11.449,14.849,masks\oba_1881.png
9792,15.776,30.45,masks\oba_18810.png
9793,11.727,58.282,masks\oba_18811.png
9794,20.426,2.231,masks\oba_18812.png
9795,18.164,5.3,masks\oba_18813.png
9796,14.614,31.12,masks\oba_18814.png
9797,22.603,33.456,masks\oba_18815.png
9798,6.136,54.083,masks\oba_18816.png
9799,15.006,17.554,masks\oba_18817.png
9800,11.577,68.904,masks\oba_18818.png
9801,10.014,60.765,masks\oba_18819.png
9802,6.726,5.01,masks\oba_1882.png
9803,7.267,39.005,masks\oba_18820.png
9804,11.393,36.012,masks\oba_18821.png
9805,9.14,85.297,masks\oba_18822.png
9806,7.421,50.101,masks\oba_18823.png
9807,9.732,86.276,masks\oba_18824.png
9808,13.718,49.673,masks\oba_18825.png
9809,21.595,35.088,masks\oba_18826.png
9810,19.769,61.134,masks\oba_18827.png
9811,20.501,33.642,masks\oba_18828.png
9812,14.066,22.129,masks\oba_18829.png
9813,6.715,18.337,masks\oba_1883.png
9814,11.832,61.094,masks\oba_18830.png
9815,6.296,7.095,masks\oba_18831.png
9816,12.497,38.672,masks\oba_18832.png
9817,11.931,18.12,masks\oba_18833.png
9818,8.536,1.423,masks\oba_18834.png
9819,9.634,14.99,masks\oba_18835.png
9820,10.186,35.301,masks\oba_18836.png
9821,7.656,10.439,masks\oba_18837.png
9822,13.609,77.674,masks\oba_18838.png
9823,15.377,55.922,masks\oba_18839.png
9824,10.625,5.194,masks\oba_1884.png
9825,5.627,69.538,masks\oba_18840.png
9826,11.264,8.549,masks\oba_18841.png
9827,8.973,30.281,masks\oba_18842.png
9828,14.972,20.488,masks\oba_18843.png
9829,9.932,67.59,masks\oba_18844.png
9830,12.226,3.564,masks\oba_18845.png
9831,16.013,38.826,masks\oba_18846.png
9832,12.909,13.477,masks\oba_18847.png
9833,14.247,79.257,masks\oba_18848.png
9834,11.728,14.358,masks\oba_18849.png
9835,10.045,22.638,masks\oba_1885.png
9836,9.98,63.755,masks\oba_18850.png
9837,17.051,66.246,masks\oba_18851.png
9838,14.147,22.216,masks\oba_18852.png
9839,11.37,72.396,masks\oba_18853.png
9840,6.68,48.619,masks\oba_18854.png
9841,12.506,35.68,masks\oba_18855.png
9842,15.462,36.126,masks\oba_18856.png
9843,10.63,40.04,masks\oba_18857.png
9844,11.808,36.268,masks\oba_18858.png
9845,15.681,19.536,masks\oba_18859.png
9846,9.11,69.72,masks\oba_1886.png
9847,17.562,71.389,masks\oba_18860.png
9848,5.449,7.684,masks\oba_18861.png
9849,16.098,43.141,masks\oba_18862.png
9850,6.818,27.633,masks\oba_18863.png
9851,8.909,28.634,masks\oba_18864.png
9852,8.354,88.205,masks\oba_18865.png
9853,10.032,1.133,masks\oba_18866.png
9854,7.312,28.874,masks\oba_18867.png
9855,15.34,9.97,masks\oba_18868.png
9856,7.62,42.878,masks\oba_18869.png
9857,13.949,24.064,masks\oba_1887.png
9858,11.262,15.804,masks\oba_18870.png
9859,4.928,37.938,masks\oba_18871.png
9860,14.838,46.517,masks\oba_18872.png
9861,14.151,6.436,masks\oba_18873.png
9862,5.722,7.967,masks\oba_18874.png
9863,17.61,69.162,masks\oba_18875.png
9864,13.234,46.758,masks\oba_18876.png
9865,7.834,59.639,masks\oba_18877.png
9866,6.142,4.667,masks\oba_18878.png
9867,11.809,55.111,masks\oba_18879.png
9868,13.25,39.229,masks\oba_1888.png
9869,11.169,22.522,masks\oba_18880.png
9870,16.214,73.669,masks\oba_18881.png
9871,14.653,35.475,masks\oba_18882.png
9872,8.918,23.015,masks\oba_18883.png
9873,14.805,42.779,masks\oba_18884.png
9874,9.793,5.283,masks\oba_18885.png
9875,11.544,58.552,masks\oba_18886.png
9876,10.451,48.637,masks\oba_18887.png
9877,26.257,2.4,masks\oba_18888.png
9878,6.695,38.906,masks\oba_18889.png
9879,9.16,8.9,masks\oba_1889.png
9880,10.236,51.257,masks\oba_18890.png
9881,5.42,6.434,masks\oba_18891.png
9882,10.994,55.394,masks\oba_18892.png
9883,9.521,83.737,masks\oba_18893.png
9884,16.703,45.204,masks\oba_18894.png
9885,8.949,73.84,masks\oba_18895.png
9886,14.178,0.61,masks\oba_18896.png
9887,13.281,39.939,masks\oba_18897.png
9888,12.681,1.848,masks\oba_18898.png
9889,6.1,91.466,masks\oba_18899.png
9890,9.986,85.48,masks\oba_189.png
9891,38.061,41.007,masks\oba_1890.png
9892,10.139,0.351,masks\oba_18900.png
9893,18.327,5.424,masks\oba_18901.png
9894,10.86,34.656,masks\oba_18902.png
9895,12.559,44.202,masks\oba_18903.png
9896,7.305,40.88,masks\oba_18904.png
9897,12.721,46.783,masks\oba_18905.png
9898,20.506,64.08,masks\oba_18906.png
9899,7.14,4.931,masks\oba_18907.png
9900,7.404,44.353,masks\oba_18908.png
9901,11.953,40.516,masks\oba_18909.png
9902,9.195,66.141,masks\oba_1891.png
9903,7.94,72.095,masks\oba_18910.png
9904,9.032,12.855,masks\oba_18911.png
9905,4.717,24.924,masks\oba_18912.png
9906,11.259,64.278,masks\oba_18913.png
9907,12.294,35.979,masks\oba_18914.png
9908,8.559,15.539,masks\oba_18915.png
9909,11.287,8.22,masks\oba_18916.png
9910,12.05,35.907,masks\oba_18917.png
9911,7.336,34.069,masks\oba_18918.png
9912,7.907,58.674,masks\oba_18919.png
9913,4.651,13.341,masks\oba_1892.png
9914,13.452,39.291,masks\oba_18920.png
9915,24.109,15.286,masks\oba_18921.png
9916,14.225,29.411,masks\oba_18922.png
9917,19.645,30.29,masks\oba_18923.png
9918,17.485,51.444,masks\oba_18924.png
9919,16.47,29.422,masks\oba_18925.png
9920,9.627,6.203,masks\oba_18926.png
9921,12.113,2.132,masks\oba_18927.png
9922,12.578,50.238,masks\oba_18928.png
9923,13.452,41.724,masks\oba_18929.png
9924,9.671,65.139,masks\oba_1893.png
9925,5.6,34.809,masks\oba_18930.png
9926,17.159,52.16,masks\oba_18931.png
9927,9.16,20.219,masks\oba_18932.png
9928,9.457,4.68,masks\oba_18933.png
9929,15.173,50.271,masks\oba_18934.png
9930,5.627,1.999,masks\oba_18935.png
9931,7.775,16.551,masks\oba_18936.png
9932,7.632,12.222,masks\oba_18937.png
9933,12.392,39.408,masks\oba_18938.png
9934,5.241,16.805,masks\oba_18939.png
9935,13.489,5.787,masks\oba_1894.png
9936,13.142,34.484,masks\oba_18940.png
9937,10.52,78.973,masks\oba_18941.png
9938,18.53,66.785,masks\oba_18942.png
9939,10.371,79.013,masks\oba_18943.png
9940,6.386,10.971,masks\oba_18944.png
9941,14.626,29.086,masks\oba_18945.png
9942,9.929,22.357,masks\oba_18946.png
9943,13.049,2.592,masks\oba_18947.png
9944,7.901,73.593,masks\oba_18948.png
9945,4.888,47.73,masks\oba_18949.png
9946,13.533,5.777,masks\oba_1895.png
9947,14.172,0.709,masks\oba_18950.png
9948,6.155,35.046,masks\oba_18951.png
9949,8.876,10.822,masks\oba_18952.png
9950,10.715,1.664,masks\oba_18953.png
9951,7.256,63.702,masks\oba_18954.png
9952,25.718,18.343,masks\oba_18955.png
9953,12.008,9.942,masks\oba_18956.png
9954,26.986,42.546,masks\oba_18957.png
9955,14.969,7.725,masks\oba_18958.png
9956,15.865,11.177,masks\oba_18959.png
9957,15.075,67.006,masks\oba_1896.png
9958,7.727,43.258,masks\oba_18960.png
9959,14.336,68.619,masks\oba_18961.png
9960,7.636,83.255,masks\oba_18962.png
9961,10.851,0.885,masks\oba_18963.png
9962,6.587,76.688,masks\oba_18964.png
9963,11.397,2.621,masks\oba_18965.png
9964,6.112,62.716,masks\oba_18966.png
9965,5.59,54.638,masks\oba_18967.png
9966,13.427,46.137,masks\oba_18968.png
9967,29.382,41.848,masks\oba_18969.png
9968,16.034,64.184,masks\oba_1897.png
9969,13.642,20.58,masks\oba_18970.png
9970,5.717,56.343,masks\oba_18971.png
9971,17.41,27.193,masks\oba_18972.png
9972,9.235,78.86,masks\oba_18973.png
9973,13.449,73.267,masks\oba_18974.png
9974,12.79,7.078,masks\oba_18975.png
9975,6.705,45.127,masks\oba_18976.png
9976,13.612,49.175,masks\oba_18977.png
9977,11.383,56.735,masks\oba_18978.png
9978,6.955,89.396,masks\oba_18979.png
9979,7.848,17.002,masks\oba_1898.png
9980,8.803,44.646,masks\oba_18980.png
9981,18.418,76.908,masks\oba_18981.png
9982,12.783,70.235,masks\oba_18982.png
9983,7.477,51.866,masks\oba_18983.png
9984,19.793,4.672,masks\oba_18984.png
9985,13.071,53.749,masks\oba_18985.png
9986,6.619,42.811,masks\oba_18986.png
9987,10.942,41.513,masks\oba_18987.png
9988,7.045,41.26,masks\oba_18988.png
9989,9.308,35.686,masks\oba_18989.png
9990,10.977,62.315,masks\oba_1899.png
9991,6.011,26.699,masks\oba_18990.png
9992,28.409,22.177,masks\oba_18991.png
9993,8.126,50.178,masks\oba_18992.png
9994,14.459,4.523,masks\oba_18993.png
9995,13.486,65.591,masks\oba_18994.png
9996,9.007,52.222,masks\oba_18995.png
9997,10.324,7.379,masks\oba_18996.png
9998,12.151,11.847,masks\oba_18997.png
9999,15.065,29.199,masks\oba_18998.png
10000,10.672,18.972,masks\oba_18999.png
10001,5.24,1.066,masks\oba_19.png
10002,10.964,68.233,masks\oba_190.png
10003,10.819,34.235,masks\oba_1900.png
10004,21.686,21.892,masks\oba_19000.png
10005,17.995,6.45,masks\oba_19001.png
10006,11.795,66.196,masks\oba_19002.png
10007,9.742,16.47,masks\oba_19003.png
10008,9.862,43.716,masks\oba_19004.png
